company_website,is_remote,link,source,title,company_address,language_proficiency,personality_traits,soft_skills,min_salary,is_internship,company,diploma,sector,desired_profile,languages,recommended_skills,foreign_company,language_profeciency,contract_type,min_experience,company_description,job_description,date_of_publication,application_date,location,hard_skills,region,job
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/chargee-rh-anglophone-casablanca-8677287,EmploiMa,Charge(e) RH Anglophone - Casablanca,,,"Autonomie, capacite dorganisation, excellent relationnel","['Communication', 'Organisation', 'Autonomie']",0,False,GROUPE TECTRA,['Bac+5'],Real Estate,"Candidate avec un Bac+5, bonne maitrise de MS OFFICE, et un bon niveau en Anglais et Franais","Anglais, Franais",Bonne connaissance en Administration du Personnel et Recrutement,False,"Courant en Anglais, bon niveau en Franais",Intrim,0,"Description de lentreprise Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI,... lire la suite","TECTRA MAROC recrute pour le compte dune multinationale basee a CASABLANCA, un/e Charge(e) RH Anglophone pour une duree de trois mois. Les missions principales sont: La gestion des recrutements, Lorganisation des formations, Ladministration du personnel",2023-10-15,2023-11-15,Casablanca,"['Administration du Personnel', 'Recrutement', 'Formation']",Casablanca-Mohammedia,Human Resources
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/responsable-operations-sites-immobiliers-marrakech-8677387,EmploiMa,Responsable des Operations Sites Immobiliers - Marrakech,,,,[],0,False,GROUPE TECTRA,['Bac+3'],Real Estate,,,,False,,Interim,2,"Description de lentreprise Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI,... lire la suite","TECTRA MAROC recrute pour le compte dune societe de gestion de syndic, un/e Responsable des Operations Sites Immobiliers a MARRAKECH Les missions principales sont : La mise en place des contrats dentretien La gestion du registre de maintenance La communication directe et reguliere avec les coproprietaires",,,Marrakech,['Transport'],Marrakech-Safi,Responsable des Operations
https://batifer.ma/,False,https://www.emploi.ma/offre-emploi-maroc/chef-departement-production-mohammedia-8677416,EmploiMa,Chef de Departement Production - Mohammedia,Non applicable,,"Leader, bon sens de lorganisation, bon relationnel, diplomate, sens du discernement","['Leadership', 'Gestion dequipe', 'Gestion des conflits']",0,False,BATIFER,"['Bac+5 et plus', 'Ingenieur ou equivalent en electromecanique et automatisme']",Construction and Civil Engineering,"Un leader avec une large connaissance des processus qualite, environnement et securite dun site industriel, ayant une experience reussie en production et maintenance en milieu metallurgique.",Francais,"Aptitudes relationnelles dans la gestion des equipes, esprit danalyse",False,Bon niveau,CDI,5,"Leader dans la fabrication de tube de precision au Maroc, avec plus de 40 annees dexperience dans lindustrie.",Nous sommes a la recherche dun Chef de Departement Production.,2023-10-03,2023-11-03,"Mohammedia, Casablanca-Mohammedia","['Qualite', 'Electromecanique', 'Processus', 'Maintenance', 'Production', 'Automatisme']",Casablanca,Management
https://www.electroplanet.ma/,False,https://www.emploi.ma/offre-emploi-maroc/responsable-e-commerce-casablanca-8667494,EmploiMa,Responsable E-Commerce - Casablanca,,,"Responsable, proactif, capable de travailler en equipe","['Communication', 'Analyse', 'Esprit dequipe', 'Gestion du temps']",0,False,ELECTROPLANET,"['Bac 5 en commerce', 'marketing digital ou domaine connexe']",Retail and Sales,"Nous recherchons un(e) candidat(e) avec une experience justifiee dans la gestion dune plateforme e-commerce, capable delaborer et executer une strategie e-commerce.","anglais, arabe, francais","Experience en marketing digital, gestion de projet, connaissance des outils e-commerce",False,"bon niveau en anglais, maternelle en arabe, courant en francais",CDI,2,"ELECTROPLANET est le plus grand specialist au Maroc de lElectromenager, TV, Hifi et Multimedia. En novembre 2008, Electroplanet a inaugure... lire la suite","Dans le cadre de notre developpement, nous recherchons un(e) Responsable E-Commerce. Vous serez charge de piloter la strategie digitale et developper notre activite en ligne dediee a une clientele professionnelle, et de gerer et optimiser notre plateforme e-commerce, en mettant en oeuvre des actions visant a accroitre le chiffre daffaires et a fideliser nos clients.",2023-10-01,2023-11-01,Casablanca,"['Gestion de plateforme e-commerce', 'Strategie digitale', 'Web Marketing', 'Analyse des tableaux de bord financiers']",Casablanca-Mohammedia,E-Commerce Management
https://edvantis.ma/,False,https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-anglais-casablanca-8613646,EmploiMa,Professeur Permanent en Anglais - Casablanca,Casablanca,,"Passion for teaching, excellent communication skills, adaptability, and teamwork.","['Communication', 'Adaptability', 'Teamwork']",0,False,EDVANTIS HIGHER EDUCATION GROUP,"['Master', 'Doctorat']",Education and Teaching,"The ideal candidate should have a strong background in English education, a passion for teaching, and a commitment to student development.","Anglais, Francais",Experience in curriculum development and scientific research is a plus.,False,Courant,CDI - Temps partiel,2,EDVANTIS is one of the oldest educational institutions with a rich history and a significant number of graduates.,"EDVANTIS is recruiting a permanent English professor at its Casablanca campus for teaching, educational supervision, and scientific research.",2023-10-01,2023-10-15,Casablanca,"['Teaching', 'Curriculum Development', 'Research']",Grand Casablanca,Education
https://www.fruitsrougesandco.com/,False,https://www.emploi.ma/offre-emploi-maroc/chef-quai-logistique-kenitra-8601281,EmploiMa,Chef de Quai Logistique - Kenitra,,,"Objective, leadership qualities, ability to motivate and coach a team, rigor, organizational skills, prioritization skills, interpersonal skills","['Team Management', 'Organization', 'Interpersonal Skills']",0,False,FRUITS ROUGES AND CO MAROC,"['BTS', 'License in Logistics']",Agriculture and Agribusiness,"Candidate should have experience in logistics and team management, with skills in computer tools and office software. Experience in agri-food sector is a plus.","English (good level), French (fluent)",Experience in the agri-food sector preferred,False,"Good level in English, fluent in French",CDI,2,"For 30 years, the fruit has been the core business of Fruits Rouges & Co, which places particular importance on upstream processes.",We are looking for a Logistics Dock Manager on a CDI contract. Responsibilities include organizing and coordinating dock activities (receiving and shipping) while managing the dock team (handlers and forklift drivers).,2023-10-01,2023-11-01,Kenitra,"['Receiving', 'Shipping', 'Loading', 'Unloading', 'Exportation', 'Transport', 'Expedition']",Rabat-Sale-Kenitra,Logistics and Transport
No website,False,https://www.emploi.ma/offre-emploi-maroc/gestionnaire-sinistre-grand-compte-casablanca-8651934,EmploiMa,Gestionnaire de Sinistre Grand Compte - Casablanca,"KARTNER INVEST, Casablanca-Mohammedia, Maroc",,"Dynamique, proactif, rigoureux","['Communication efficace', 'Gestion du stress', 'Travail en equipe']",0,False,KARTNER INVEST,"['Bac + 2 en gestion des entreprises', 'Equivalent']",Banking and Financial Services,Recherche un candidat motiver ayant une premiere experience dans le secteur des assurances,"Francais, Arabe",Maitrise des outils informatiques,False,Intermediate,CDI - CDD,0,"KARTNER INVEST, fonde en 2010, est un groupe prive marocain qui regroupe plus de 300 salaries et actif dans divers secteurs dactivite.","Nous sommes a la recherche dun Gestionnaire de Sinistre Grand Compte. Missions : Assurer les missions dexpertise au profit des assurances partenaires dans les delais et la qualite. Enregistrer le sinistre en recueillant toutes les informations pour constituer le dossier, evaluer les responsabilites et prendre les mesures necessaires en matiere dexpertise. Chiffrer des montants des factures et etablir les rapports dexpertise.",2023-10-01,2023-10-15,Casablanca,"['Gestion', 'Management', 'Vente']",Casablanca-Mohammedia,Gestionnaire
https://www.calliope.ma/,False,https://www.emploi.ma/offre-emploi-maroc/representant-commercial-terrain-secteur-education-casablanca-8664442,EmploiMa,Representant Commercial Terrain - Secteur de lEducation,"Casablanca, Morocco",,"Autonome, A lecoute, Oriente client","['Competences en communication', 'Capacite a travailler en equipe']",0,False,CALLIOPE,"['Bac+3', 'Bac+4', 'Bac+5 et plus']",Education and Teaching,"Nous cherchons un candidat dynamique avec une forte capacite a prospecter et a etablir des relations solides avec les clients. Le candidat ideal doit avoir des aptitudes en vente et en communication, avec une comprehension des besoins des etablissements scolaires.","Francais, Anglais","Techniques de vente, Gestion de relation client",False,"Bon niveau en Anglais, Courant en Francais",CDI,2,"Considere comme une reference au niveau du marche et ce, depuis plus de 25 ans, le groupe Calliope est present a travers toutes les regions du Maroc.","Nous sommes a la recherche des Representants Commercial Terrain - Secteur de lEducation. Mission principale de prospecter de nouveaux clients, conseiller sur les solutions pedagogiques, et maintenir une relation de confiance avec eux.",2023-10-01,2023-11-01,Casablanca,"['Vente', 'Techniques de Vente']",Casablanca-Mohammedia,Sales Representative
https://tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/chargee-accueil-agadir-8687115,EmploiMa,Charge(e) dAccueil - Agadir,,,"Dynamisme, autonomie et rigueur","['Organisation Administrative', 'Secrtariat', 'Prise de RDV', 'Prparation du Planning', 'Assistanat', 'Accueil Physique']",0,False,TECTRA,"['Bac+2 (secrtariat, gestion, accueil, ou quivalent)']",Call Center and Customer Service,"Nous recherchons un(e) charge(e) daccueil pour rejoindre une equipe dynamique, responsable de laccueil des visiteurs et gestion des tches administratives.",franais,"Matrise des outils bureautiques (Word, Excel)",False,bon niveau,Intrim,0,"Fonde en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise... lire la suite","Nous recherchons un(e) Charge(e) dAccueil pour rejoindre une equipe dynamique. En tant que premier point de contact, vous serez responsable de laccueil physique et tlphonique des visiteurs.",2023-10-01,2023-11-01,Agadir,['WORD'],Agadir,Administration
https://www.robelbois.com,False,https://www.emploi.ma/offre-emploi-maroc/responsable-comptable-tit-mellil-8686717,EmploiMa,Responsable Comptable - Tit Mellil,,,"Rigoureux, autonome, sens de lorganisation, initiative, reactivite","['communication', 'motivation dequipe', 'sens du service client']",15000,False,ROBELBOIS SA,['Bac + 5 en comptabilite et gestion financiere'],Banking and Financial Services,"Responsable Comptable avec une solide experience en comptabilite generale et analytique, capable de gerer une equipe et dassurer la conformite des regles comptables.","Arabe, Francais","Maitrise des outils informatiques (Word, Excel, Power Point, Sage)",False,Courant en arabe et francais,CDI,10,,"Nous sommes a la recherche dun Responsable Comptable. Missions : Rattache au Directeur General, vos principales missions sont Comptabilite generale et analytique, elaborer le bilan et le compte de resultat, etablir les declarations fiscales et sociales.",2023-10-01,2024-10-31,Tit Mellil,"['Comptabilite Generale', 'Finance', 'Audit', 'Gestion', 'Rapprochement Bancaire', 'Tresorerie', 'Financement', 'Gestion Financiere']",Casablanca-Mohammedia,Finance
https://www.budget-lld.ma,False,https://www.emploi.ma/offre-emploi-maroc/charge-e-achat-ordonnacement-casablanca-8686749,EmploiMa,Charge(e) Achat & Ordonnacement - Casablanca,,,"Motivation, organisation, gestion des priorites","['Autonomie', 'Travail en equipe', 'Excellentes competences en negociation']",0,False,BUDGET LOCASOM,"['Bac +2', 'Bac +3']",Automotive Industry,Candidat(e) ideal(e) ayant une formation en gestion ou comptabilite avec des competences en achats et ordonnancement.,franais courant,Maitrise des procedures dachat et outils de gestion,False,Courant,CDI,0,"Cree en 1980, LOCASOM a ete la premiere societe specialisee dans la location longue duree au Maroc.",Nous recherchons un(e) Charge(e) dAchat et dOrdonnancement pour rejoindre notre equipe dynamique. Le/la candidat(e) ideal(e) sera responsable de la gestion des achats et de lordonnancement.,2023-10-02,2023-11-02,Casablanca,"['Achats', 'Finance', 'Pricing', 'Gestion', 'Livraison', 'Comptabilite', 'Negociation', 'Gestion des Achats']",Casablanca-Mohammedia,Achats
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/chargee-marketing-digital-casablanca-8686703,EmploiMa,Charge(e) de Marketing Digital - Casablanca,,,"Creativite, autonomie, bon esprit danalyse","['Communication', 'Teamwork', 'Adaptability']",0,False,TECTRA,"['Formation en marketing', 'communication ou domaine similaire']",Marketing and Advertising,"Nous cherchons une personne dynamique avec une experiance significative dans le marketing digital, capable de gerer des campagnes publicitaires en ligne et danalyser les performances","Francais, Anglais",,False,Fluent,CDI,2,"Premiere entreprise de travail temporaire et du recrutement au Maroc, TECTRA accompagne la croissance et le developpement de ses clients... lire la suite","Nous sommes a la recherche dun(e) Charge(e) de Marketing Digital. Missions : elaborer et mettre en oeuvre des strategies de marketing digital pour developper la visibilite de lentreprise. Gerer les campagnes publicitaires en ligne (Google Ads, Facebook Ads, etc.) et optimiser leur performance. Analyser les donnees web et produire des rapports sur les performances des actions digitales. Gerer le contenu du site web et des reseaux sociaux pour augmenter lengagement. Realiser des actions de referencement (SEO/SEA) pour ameliorer la position de lentreprise sur les moteurs de recherche.",2023-01-01,2023-02-01,Casablanca,"['Analyse Marketing', 'Referencement SEO', 'Marketing Digital', 'SEA', 'Communication Digitale', 'Newsletters', 'Facebook Ads']",Casablanca-Mohammedia,Marketing
